Id,SalePrice
2735,136832.98762641588
2736,148581.85675767314
2737,123896.18963305376
2738,135300.81312091905
2739,158231.3125554152
2740,136786.92955158168
2741,149909.88255289497
2742,157668.91103272224
2743,148841.94890230376
2744,154727.42300688862
2745,141574.90670481426
2746,137933.88933943634
2747,156290.1921362229
2748,131383.68235569308
2749,133150.70631658667
2750,135979.71588927857
2751,133528.73783052177
2752,206649.41538504307
2753,135735.28251790078
2754,216715.99891923575
2755,136396.5686436139
2756,101723.76621140544
2757,71609.82989171483
2758,85428.09318174084
2759,155296.5737863371
2760,132612.4357364019
2761,151324.82737054673
2762,144040.29405399197
2763,183899.9078729673
2764,162462.40983854624
2765,265609.43063979706
2766,129329.93851654597
2767,85456.2222221523
2768,136606.8254645679
2769,130655.79525136466
2770,137307.59617242677
2771,111752.53657091995
2772,111145.43600124113
2773,165492.5676250554
2774,134517.293205339
2775,113543.93535182801
2776,133841.5690534206
2777,139164.82558188718
2778,107220.07435951833
2779,129150.66350001913
2780,101688.15030883343
2781,97202.88766495303
2782,93542.43024121514
2783,101325.8861239448
2784,127331.38339121353
2785,138673.57105961232
2786,73409.51810346916
2787,120018.24469755546
2788,76809.39132508075
2789,150879.71807234423
2790,104853.57190183489
2791,110953.1795792322
2792,56731.313209401604
2793,169701.28786966845
2794,101821.10912837027
2795,125190.9960598098
2796,96864.26124420289
2797,196234.32920389273
2798,115408.73251721502
2799,116281.80177743944
2800,68499.40385563602
2801,104206.87498526453
2802,130152.17916622273
2803,166328.40333588462
2804,139810.4476874805
2805,104602.60292509898
2806,80520.2267023256
2807,152857.82191054517
2808,156290.26686869707
2809,131257.1678579896
2810,133676.4644378585
2811,165827.15717663697
2812,149183.6215151347
2813,179212.9675538005
2814,158663.0780616178
2815,95558.00200438855
2816,238081.83817129026
2817,182358.3261216428
2818,135477.21720109848
2819,175514.20850337885
2820,147184.83606226646
2821,105229.5588292748
2822,205952.6184470706
2823,281610.0835265913
2824,187389.50030449362
2825,156926.26768471292
2826,127563.21427213743
2827,132170.8917309059
2828,246702.6350242345
2829,197223.44243476487
2830,225502.28384627588
2831,179258.92164398078
2832,280465.0243343395
2833,308615.84204614547
2834,216120.34623397098
2835,224837.54081490144
2836,189886.06708476797
2837,155097.5968190023
2838,144837.62034094732
2839,175044.81277446184
2840,191434.98817150877
2841,207184.90776226838
2842,217000.83096945286
2843,148455.69014445654
2844,158936.5886130974
2845,117212.01993116981
2846,216496.36361402375
2847,209741.12143613712
2848,197001.0470327092
2849,203837.10607496265
2850,270369.39725327044
2851,201859.38336372425
2852,225996.4794824436
2853,238623.73959108887
2854,140028.3747422478
2855,200413.08893898324
2856,200162.63713556132
2857,187771.76088474985
2858,191506.19958116426
2859,126592.31083019801
2860,128869.89399863337
2861,116004.0370883184
2862,206808.3224116473
2863,122326.2758627338
2864,218528.44398659957
2865,155228.88419765225
2866,133489.1676793378
2867,92539.7789838861
2868,112206.51132483814
2869,115724.75116032336
2870,139219.86865671727
2871,95879.99183713233
2872,53897.32792403289
2873,112233.69433197244
2874,129163.79076892439
2875,114307.03789358657
2876,160566.27512634176
2877,141816.81803526005
2878,179429.92491112105
2879,136013.50135178465
2880,105529.74514376154
2881,152855.2191072344
2882,171157.12176281304
2883,183623.92830568034
2884,190942.2089333695
2885,181245.17849500437
2886,224504.82384028845
2887,101435.4611170804
2888,132940.89566313286
2889,53956.01390744964
2890,80441.89226491709
2891,137647.89255135134
2892,47696.05453180001
2893,90558.45473089698
2894,57491.92632369653
2895,312115.2012752413
2896,299003.92347770697
2897,211576.49644569698
2898,142838.62065452538
2899,207282.9787076727
2900,161030.82593784828
2901,220682.61516894482
2902,175222.70478266967
2903,357627.68216127146
2904,315524.3673310513
2905,101611.07110532279
2906,207263.66326196617
2907,108460.64718340231
2908,135008.5961541054
2909,137097.0440276834
2910,75082.51064499687
2911,77717.68743332861
2912,146548.56863501953
2913,88503.92980908467
2914,84196.76075994037
2915,86164.92181383319
2916,89326.24502414666
2917,177888.85988977205
2918,125284.52611634502
2919,222940.92161244078
